area_name,area_code,date,new_cases,total_cases
Kingston upon Thames,E09000021,27/09/2020,9,995
Lambeth,E09000022,27/09/2020,21,1951
Lewisham,E09000023,27/09/2020,21,1627
Merton,E09000024,27/09/2020,6,1185
Newham,E09000025,27/09/2020,36,2068
Redbridge,E09000026,27/09/2020,31,1942
Richmond upon Thames,E09000027,27/09/2020,13,846
Southwark,E09000028,27/09/2020,17,2018
Sutton,E09000029,27/09/2020,6,1222
Tower Hamlets,E09000030,27/09/2020,29,1514
Waltham Forest,E09000031,27/09/2020,16,1522
Wandsworth,E09000032,27/09/2020,16,1793
Westminster,E09000033,27/09/2020,5,1199
Barking and Dagenham,E09000002,28/09/2020,18,1257
Barnet,E09000003,28/09/2020,29,2378
Bexley,E09000004,28/09/2020,19,1387
Brent,E09000005,28/09/2020,33,2378
Bromley,E09000006,28/09/2020,17,1917
Camden,E09000007,28/09/2020,16,1093
Croydon,E09000008,28/09/2020,28,2354
Ealing,E09000009,28/09/2020,45,2329
Enfield,E09000010,28/09/2020,34,1811
Greenwich,E09000011,28/09/2020,18,1338
Hackney and City of London,E09000012,28/09/2020,33,1599
Hammersmith and Fulham,E09000013,28/09/2020,18,1176
Haringey,E09000014,28/09/2020,36,1293
Harrow,E09000015,28/09/2020,32,1801
Havering,E09000016,28/09/2020,26,1543
Hillingdon,E09000017,28/09/2020,22,1750
Hounslow,E09000018,28/09/2020,14,1736
Islington,E09000019,28/09/2020,31,957
Kensington and Chelsea,E09000020,28/09/2020,11,871
Kingston upon Thames,E09000021,28/09/2020,14,1009
Lambeth,E09000022,28/09/2020,28,1979
Lewisham,E09000023,28/09/2020,28,1655
Merton,E09000024,28/09/2020,13,1198
Newham,E09000025,28/09/2020,40,2108
Redbridge,E09000026,28/09/2020,36,1978
Richmond upon Thames,E09000027,28/09/2020,16,862
Southwark,E09000028,28/09/2020,30,2048
Sutton,E09000029,28/09/2020,7,1229
Tower Hamlets,E09000030,28/09/2020,31,1545
Waltham Forest,E09000031,28/09/2020,24,1546
Wandsworth,E09000032,28/09/2020,23,1816
Westminster,E09000033,28/09/2020,21,1220
Barking and Dagenham,E09000002,29/09/2020,17,1274
Barnet,E09000003,29/09/2020,39,2417
Bexley,E09000004,29/09/2020,19,1406
Brent,E09000005,29/09/2020,27,2405
Bromley,E09000006,29/09/2020,24,1941
Camden,E09000007,29/09/2020,11,1104
Croydon,E09000008,29/09/2020,28,2382
Ealing,E09000009,29/09/2020,43,2372
Enfield,E09000010,29/09/2020,36,1847
Greenwich,E09000011,29/09/2020,19,1357
Hackney and City of London,E09000012,29/09/2020,33,1632
Hammersmith and Fulham,E09000013,29/09/2020,13,1189
Haringey,E09000014,29/09/2020,31,1324
Harrow,E09000015,29/09/2020,27,1828
Havering,E09000016,29/09/2020,17,1560
Hillingdon,E09000017,29/09/2020,27,1777
Hounslow,E09000018,29/09/2020,26,1762
Islington,E09000019,29/09/2020,17,974
Kensington and Chelsea,E09000020,29/09/2020,17,888
Kingston upon Thames,E09000021,29/09/2020,8,1017
Lambeth,E09000022,29/09/2020,33,2012
Lewisham,E09000023,29/09/2020,17,1672
Merton,E09000024,29/09/2020,5,1203
Newham,E09000025,29/09/2020,32,2140
Redbridge,E09000026,29/09/2020,44,2022
Richmond upon Thames,E09000027,29/09/2020,28,890
Southwark,E09000028,29/09/2020,20,2068
Sutton,E09000029,29/09/2020,11,1240
Tower Hamlets,E09000030,29/09/2020,30,1575
Waltham Forest,E09000031,29/09/2020,21,1567
Wandsworth,E09000032,29/09/2020,25,1841
Westminster,E09000033,29/09/2020,24,1244
Barking and Dagenham,E09000002,30/09/2020,26,1300
Barnet,E09000003,30/09/2020,60,2477
Bexley,E09000004,30/09/2020,14,1420
Brent,E09000005,30/09/2020,44,2449
Bromley,E09000006,30/09/2020,37,1978
Camden,E09000007,30/09/2020,28,1132
Croydon,E09000008,30/09/2020,56,2438
Ealing,E09000009,30/09/2020,29,2401
Enfield,E09000010,30/09/2020,33,1880
Greenwich,E09000011,30/09/2020,20,1377
Hackney and City of London,E09000012,30/09/2020,53,1685
Hammersmith and Fulham,E09000013,30/09/2020,25,1214
Haringey,E09000014,30/09/2020,46,1370
Harrow,E09000015,30/09/2020,27,1855
Havering,E09000016,30/09/2020,27,1587
Hillingdon,E09000017,30/09/2020,25,1802
Hounslow,E09000018,30/09/2020,34,1796
Islington,E09000019,30/09/2020,42,1016
Kensington and Chelsea,E09000020,30/09/2020,22,910
Kingston upon Thames,E09000021,30/09/2020,17,1034
Lambeth,E09000022,30/09/2020,47,2059
Lewisham,E09000023,30/09/2020,32,1704
Merton,E09000024,30/09/2020,19,1222
Newham,E09000025,30/09/2020,22,2162
Redbridge,E09000026,30/09/2020,61,2083
Richmond upon Thames,E09000027,30/09/2020,30,920
Southwark,E09000028,30/09/2020,33,2101
Sutton,E09000029,30/09/2020,11,1251
Tower Hamlets,E09000030,30/09/2020,45,1620
Waltham Forest,E09000031,30/09/2020,40,1607
Wandsworth,E09000032,30/09/2020,53,1894
Westminster,E09000033,30/09/2020,30,1274
Barking and Dagenham,E09000002,01/10/2020,21,1321
Barnet,E09000003,01/10/2020,71,2548
Bexley,E09000004,01/10/2020,37,1457
Brent,E09000005,01/10/2020,54,2503
Bromley,E09000006,01/10/2020,23,2001
Camden,E09000007,01/10/2020,25,1157
Croydon,E09000008,01/10/2020,36,2474
Ealing,E09000009,01/10/2020,65,2466
Enfield,E09000010,01/10/2020,39,1919
Greenwich,E09000011,01/10/2020,24,1401
Hackney and City of London,E09000012,01/10/2020,50,1735
Hammersmith and Fulham,E09000013,01/10/2020,26,1240
Haringey,E09000014,01/10/2020,37,1407
Harrow,E09000015,01/10/2020,46,1901
Havering,E09000016,01/10/2020,18,1605
Hillingdon,E09000017,01/10/2020,57,1859
Hounslow,E09000018,01/10/2020,41,1837
Islington,E09000019,01/10/2020,26,1042
Kensington and Chelsea,E09000020,01/10/2020,17,927
Kingston upon Thames,E09000021,01/10/2020,23,1057
Lambeth,E09000022,01/10/2020,44,2103
Lewisham,E09000023,01/10/2020,43,1747
Merton,E09000024,01/10/2020,11,1233
Newham,E09000025,01/10/2020,47,2209
Redbridge,E09000026,01/10/2020,58,2141
Richmond upon Thames,E09000027,01/10/2020,41,961
Southwark,E09000028,01/10/2020,31,2132
Sutton,E09000029,01/10/2020,14,1265
Tower Hamlets,E09000030,01/10/2020,47,1667
Waltham Forest,E09000031,01/10/2020,29,1636
Wandsworth,E09000032,01/10/2020,33,1927
Westminster,E09000033,01/10/2020,25,1299
Barking and Dagenham,E09000002,02/10/2020,15,1336
Barnet,E09000003,02/10/2020,60,2608
Bexley,E09000004,02/10/2020,19,1476
Brent,E09000005,02/10/2020,49,2552
Bromley,E09000006,02/10/2020,21,2022
Camden,E09000007,02/10/2020,27,1184
Croydon,E09000008,02/10/2020,47,2521
Ealing,E09000009,02/10/2020,36,2502
Enfield,E09000010,02/10/2020,38,1957
Greenwich,E09000011,02/10/2020,33,1434
Hackney and City of London,E09000012,02/10/2020,64,1799
Hammersmith and Fulham,E09000013,02/10/2020,20,1260
Haringey,E09000014,02/10/2020,30,1437
Harrow,E09000015,02/10/2020,47,1948
Havering,E09000016,02/10/2020,30,1635
Hillingdon,E09000017,02/10/2020,40,1899
Hounslow,E09000018,02/10/2020,42,1879
Islington,E09000019,02/10/2020,25,1067
Kensington and Chelsea,E09000020,02/10/2020,25,952
Kingston upon Thames,E09000021,02/10/2020,26,1083
Lambeth,E09000022,02/10/2020,37,2140
Lewisham,E09000023,02/10/2020,29,1776
Merton,E09000024,02/10/2020,19,1252
Newham,E09000025,02/10/2020,52,2261
Redbridge,E09000026,02/10/2020,47,2188
Richmond upon Thames,E09000027,02/10/2020,42,1003
Southwark,E09000028,02/10/2020,39,2171
Sutton,E09000029,02/10/2020,17,1282
Tower Hamlets,E09000030,02/10/2020,50,1717
Waltham Forest,E09000031,02/10/2020,42,1678
Wandsworth,E09000032,02/10/2020,38,1965
Westminster,E09000033,02/10/2020,31,1330
Barking and Dagenham,E09000002,03/10/2020,19,1355
Barnet,E09000003,03/10/2020,35,2643
Bexley,E09000004,03/10/2020,16,1492
Brent,E09000005,03/10/2020,25,2577
Bromley,E09000006,03/10/2020,24,2046
Camden,E09000007,03/10/2020,18,1202
Croydon,E09000008,03/10/2020,28,2549
Ealing,E09000009,03/10/2020,48,2550
Enfield,E09000010,03/10/2020,33,1990
Greenwich,E09000011,03/10/2020,17,1451
Hackney and City of London,E09000012,03/10/2020,29,1828
Hammersmith and Fulham,E09000013,03/10/2020,20,1280
Haringey,E09000014,03/10/2020,25,1462
Harrow,E09000015,03/10/2020,31,1979
Havering,E09000016,03/10/2020,26,1661
Hillingdon,E09000017,03/10/2020,24,1923
Hounslow,E09000018,03/10/2020,24,1903
Islington,E09000019,03/10/2020,22,1089
Kensington and Chelsea,E09000020,03/10/2020,21,973
Kingston upon Thames,E09000021,03/10/2020,25,1108
Lambeth,E09000022,03/10/2020,31,2171
Lewisham,E09000023,03/10/2020,22,1798
Merton,E09000024,03/10/2020,14,1266
Newham,E09000025,03/10/2020,26,2287
Redbridge,E09000026,03/10/2020,51,2239
Richmond upon Thames,E09000027,03/10/2020,26,1029
Southwark,E09000028,03/10/2020,16,2187
Sutton,E09000029,03/10/2020,10,1292
Tower Hamlets,E09000030,03/10/2020,41,1758
Waltham Forest,E09000031,03/10/2020,31,1709
Wandsworth,E09000032,03/10/2020,38,2003
Westminster,E09000033,03/10/2020,31,1361
Barking and Dagenham,E09000002,04/10/2020,19,1374
Barnet,E09000003,04/10/2020,49,2692
Bexley,E09000004,04/10/2020,16,1508
Brent,E09000005,04/10/2020,30,2607
Bromley,E09000006,04/10/2020,40,2086
Camden,E09000007,04/10/2020,20,1222
Croydon,E09000008,04/10/2020,32,2581
Ealing,E09000009,04/10/2020,69,2619
Enfield,E09000010,04/10/2020,30,2020
Greenwich,E09000011,04/10/2020,15,1466
Hackney and City of London,E09000012,04/10/2020,33,1861
Hammersmith and Fulham,E09000013,04/10/2020,17,1297
Haringey,E09000014,04/10/2020,35,1497
Harrow,E09000015,04/10/2020,31,2010
Havering,E09000016,04/10/2020,14,1675
Hillingdon,E09000017,04/10/2020,35,1958
Hounslow,E09000018,04/10/2020,41,1944
Islington,E09000019,04/10/2020,23,1112
Kensington and Chelsea,E09000020,04/10/2020,13,986
Kingston upon Thames,E09000021,04/10/2020,14,1122
Lambeth,E09000022,04/10/2020,32,2203
Lewisham,E09000023,04/10/2020,25,1823
Merton,E09000024,04/10/2020,17,1283
Newham,E09000025,04/10/2020,43,2330
Redbridge,E09000026,04/10/2020,41,2280
Richmond upon Thames,E09000027,04/10/2020,30,1059
Southwark,E09000028,04/10/2020,23,2210
Sutton,E09000029,04/10/2020,6,1298
Tower Hamlets,E09000030,04/10/2020,34,1792
Waltham Forest,E09000031,04/10/2020,31,1740
Wandsworth,E09000032,04/10/2020,27,2030
Westminster,E09000033,04/10/2020,24,1385
Barking and Dagenham,E09000002,05/10/2020,24,1398
Barnet,E09000003,05/10/2020,72,2764
Bexley,E09000004,05/10/2020,30,1538
Brent,E09000005,05/10/2020,57,2664
Bromley,E09000006,05/10/2020,31,2117
Camden,E09000007,05/10/2020,33,1255
Croydon,E09000008,05/10/2020,46,2627
Ealing,E09000009,05/10/2020,86,2705
Enfield,E09000010,05/10/2020,45,2065
Greenwich,E09000011,05/10/2020,33,1499
Hackney and City of London,E09000012,05/10/2020,69,1930
Hammersmith and Fulham,E09000013,05/10/2020,26,1323
Haringey,E09000014,05/10/2020,41,1538
Harrow,E09000015,05/10/2020,54,2064
Havering,E09000016,05/10/2020,47,1722
Hillingdon,E09000017,05/10/2020,47,2005
Hounslow,E09000018,05/10/2020,38,1982
Islington,E09000019,05/10/2020,33,1145
Kensington and Chelsea,E09000020,05/10/2020,24,1010
Kingston upon Thames,E09000021,05/10/2020,25,1147
Lambeth,E09000022,05/10/2020,50,2253
Lewisham,E09000023,05/10/2020,31,1854
Merton,E09000024,05/10/2020,24,1307
Newham,E09000025,05/10/2020,61,2391
Redbridge,E09000026,05/10/2020,53,2333
Richmond upon Thames,E09000027,05/10/2020,47,1106
Southwark,E09000028,05/10/2020,39,2249
Sutton,E09000029,05/10/2020,19,1317
Tower Hamlets,E09000030,05/10/2020,48,1840
Waltham Forest,E09000031,05/10/2020,42,1782
Wandsworth,E09000032,05/10/2020,50,2080
Westminster,E09000033,05/10/2020,28,1413
Barking and Dagenham,E09000002,06/10/2020,24,1422
Barnet,E09000003,06/10/2020,61,2825
Bexley,E09000004,06/10/2020,15,1553
Brent,E09000005,06/10/2020,29,2693
Bromley,E09000006,06/10/2020,48,2165
Camden,E09000007,06/10/2020,32,1287
Croydon,E09000008,06/10/2020,40,2667
Ealing,E09000009,06/10/2020,57,2762
Enfield,E09000010,06/10/2020,37,2102
Greenwich,E09000011,06/10/2020,35,1534
Hackney and City of London,E09000012,06/10/2020,70,2000
Hammersmith and Fulham,E09000013,06/10/2020,32,1355
Haringey,E09000014,06/10/2020,42,1580
Harrow,E09000015,06/10/2020,36,2100
Havering,E09000016,06/10/2020,28,1750
Hillingdon,E09000017,06/10/2020,49,2054
Hounslow,E09000018,06/10/2020,38,2020
Islington,E09000019,06/10/2020,33,1178
Kensington and Chelsea,E09000020,06/10/2020,25,1035
Kingston upon Thames,E09000021,06/10/2020,27,1174
Lambeth,E09000022,06/10/2020,53,2306
Lewisham,E09000023,06/10/2020,38,1892
Merton,E09000024,06/10/2020,25,1332
Newham,E09000025,06/10/2020,43,2434
Redbridge,E09000026,06/10/2020,67,2400
Richmond upon Thames,E09000027,06/10/2020,36,1142
Southwark,E09000028,06/10/2020,41,2290
Sutton,E09000029,06/10/2020,21,1338
Tower Hamlets,E09000030,06/10/2020,49,1889
Waltham Forest,E09000031,06/10/2020,39,1821
Wandsworth,E09000032,06/10/2020,53,2133
Westminster,E09000033,06/10/2020,40,1453
Barking and Dagenham,E09000002,07/10/2020,37,1459
Barnet,E09000003,07/10/2020,73,2898
Bexley,E09000004,07/10/2020,31,1584
Brent,E09000005,07/10/2020,50,2743
Bromley,E09000006,07/10/2020,32,2197
Camden,E09000007,07/10/2020,53,1340
Croydon,E09000008,07/10/2020,39,2706
Ealing,E09000009,07/10/2020,87,2849
Enfield,E09000010,07/10/2020,44,2146
Greenwich,E09000011,07/10/2020,50,1584
Hackney and City of London,E09000012,07/10/2020,81,2081
Hammersmith and Fulham,E09000013,07/10/2020,36,1391
Haringey,E09000014,07/10/2020,57,1637
Harrow,E09000015,07/10/2020,59,2159
Havering,E09000016,07/10/2020,41,1791
Hillingdon,E09000017,07/10/2020,48,2102
Hounslow,E09000018,07/10/2020,51,2071
Islington,E09000019,07/10/2020,28,1206
Kensington and Chelsea,E09000020,07/10/2020,25,1060
Kingston upon Thames,E09000021,07/10/2020,35,1209
Lambeth,E09000022,07/10/2020,48,2354
Lewisham,E09000023,07/10/2020,38,1930
Merton,E09000024,07/10/2020,28,1360
Newham,E09000025,07/10/2020,54,2488
Redbridge,E09000026,07/10/2020,55,2455
Richmond upon Thames,E09000027,07/10/2020,58,1200
Southwark,E09000028,07/10/2020,33,2323
Sutton,E09000029,07/10/2020,31,1369
Tower Hamlets,E09000030,07/10/2020,51,1940
Waltham Forest,E09000031,07/10/2020,33,1854
Wandsworth,E09000032,07/10/2020,55,2188
Westminster,E09000033,07/10/2020,43,1496
Barking and Dagenham,E09000002,08/10/2020,33,1492
Barnet,E09000003,08/10/2020,87,2985
Bexley,E09000004,08/10/2020,27,1611
Brent,E09000005,08/10/2020,52,2795
Bromley,E09000006,08/10/2020,27,2224
Camden,E09000007,08/10/2020,40,1380
Croydon,E09000008,08/10/2020,38,2744
Ealing,E09000009,08/10/2020,70,2919
Enfield,E09000010,08/10/2020,67,2213
Greenwich,E09000011,08/10/2020,27,1611
Hackney and City of London,E09000012,08/10/2020,41,2122
Hammersmith and Fulham,E09000013,08/10/2020,37,1428
Haringey,E09000014,08/10/2020,56,1693
Harrow,E09000015,08/10/2020,51,2210
Havering,E09000016,08/10/2020,45,1836
Hillingdon,E09000017,08/10/2020,42,2144
Hounslow,E09000018,08/10/2020,50,2121
Islington,E09000019,08/10/2020,34,1240
Kensington and Chelsea,E09000020,08/10/2020,29,1089
Kingston upon Thames,E09000021,08/10/2020,28,1237
Lambeth,E09000022,08/10/2020,47,2401
Lewisham,E09000023,08/10/2020,34,1964
Merton,E09000024,08/10/2020,24,1384
Newham,E09000025,08/10/2020,59,2547
Redbridge,E09000026,08/10/2020,78,2533
Richmond upon Thames,E09000027,08/10/2020,39,1239
Southwark,E09000028,08/10/2020,43,2366
Sutton,E09000029,08/10/2020,28,1397
Tower Hamlets,E09000030,08/10/2020,53,1993
Waltham Forest,E09000031,08/10/2020,45,1899
Wandsworth,E09000032,08/10/2020,62,2250
Westminster,E09000033,08/10/2020,39,1535
Barking and Dagenham,E09000002,09/10/2020,21,1513
Barnet,E09000003,09/10/2020,44,3029
Bexley,E09000004,09/10/2020,10,1621
Brent,E09000005,09/10/2020,38,2833
Bromley,E09000006,09/10/2020,18,2242
Camden,E09000007,09/10/2020,34,1414
Croydon,E09000008,09/10/2020,40,2784
Ealing,E09000009,09/10/2020,51,2970
Enfield,E09000010,09/10/2020,27,2240
Greenwich,E09000011,09/10/2020,17,1628
Hackney and City of London,E09000012,09/10/2020,40,2162
Hammersmith and Fulham,E09000013,09/10/2020,19,1447
Haringey,E09000014,09/10/2020,38,1731
Harrow,E09000015,09/10/2020,26,2236
Havering,E09000016,09/10/2020,24,1860
Hillingdon,E09000017,09/10/2020,33,2177
Hounslow,E09000018,09/10/2020,26,2147
Islington,E09000019,09/10/2020,29,1269
Kensington and Chelsea,E09000020,09/10/2020,16,1105
Kingston upon Thames,E09000021,09/10/2020,21,1258
Lambeth,E09000022,09/10/2020,31,2432
Lewisham,E09000023,09/10/2020,25,1989
Merton,E09000024,09/10/2020,15,1399
Newham,E09000025,09/10/2020,38,2585
Redbridge,E09000026,09/10/2020,35,2568
Richmond upon Thames,E09000027,09/10/2020,28,1267
Southwark,E09000028,09/10/2020,27,2393
Sutton,E09000029,09/10/2020,22,1419
Tower Hamlets,E09000030,09/10/2020,31,2024
Waltham Forest,E09000031,09/10/2020,28,1927
Wandsworth,E09000032,09/10/2020,38,2288
Westminster,E09000033,09/10/2020,19,1554
Barking and Dagenham,E09000002,10/10/2020,3,1516
Barnet,E09000003,10/10/2020,14,3043
Bexley,E09000004,10/10/2020,8,1629
Brent,E09000005,10/10/2020,7,2840
Bromley,E09000006,10/10/2020,8,2250
Camden,E09000007,10/10/2020,2,1416
Croydon,E09000008,10/10/2020,5,2789
Ealing,E09000009,10/10/2020,15,2985
Enfield,E09000010,10/10/2020,10,2250
Greenwich,E09000011,10/10/2020,3,1631
Hackney and City of London,E09000012,10/10/2020,9,2171
Hammersmith and Fulham,E09000013,10/10/2020,2,1449
Haringey,E09000014,10/10/2020,6,1737
Harrow,E09000015,10/10/2020,8,2244
Havering,E09000016,10/10/2020,6,1866
Hillingdon,E09000017,10/10/2020,3,2180
Hounslow,E09000018,10/10/2020,11,2158
Islington,E09000019,10/10/2020,3,1272
Kensington and Chelsea,E09000020,10/10/2020,4,1109
Kingston upon Thames,E09000021,10/10/2020,1,1259
Lambeth,E09000022,10/10/2020,2,2434
Lewisham,E09000023,10/10/2020,4,1993
Merton,E09000024,10/10/2020,9,1408
Newham,E09000025,10/10/2020,5,2590
Redbridge,E09000026,10/10/2020,5,2573
Richmond upon Thames,E09000027,10/10/2020,5,1272
Southwark,E09000028,10/10/2020,4,2397
Sutton,E09000029,10/10/2020,1,1420
Tower Hamlets,E09000030,10/10/2020,6,2030
Waltham Forest,E09000031,10/10/2020,6,1933
Wandsworth,E09000032,10/10/2020,5,2293
Westminster,E09000033,10/10/2020,1,1555
Barking and Dagenham,E09000002,11/10/2020,1,1517
Barnet,E09000003,11/10/2020,5,3048
Bexley,E09000004,11/10/2020,0,1629
Brent,E09000005,11/10/2020,2,2842
Bromley,E09000006,11/10/2020,1,2251
Camden,E09000007,11/10/2020,2,1418
Croydon,E09000008,11/10/2020,1,2790
Ealing,E09000009,11/10/2020,2,2987
Enfield,E09000010,11/10/2020,5,2255
Greenwich,E09000011,11/10/2020,3,1634
Hackney and City of London,E09000012,11/10/2020,3,2174
Hammersmith and Fulham,E09000013,11/10/2020,4,1453
Haringey,E09000014,11/10/2020,5,1742
Harrow,E09000015,11/10/2020,2,2246
Havering,E09000016,11/10/2020,4,1870
Hillingdon,E09000017,11/10/2020,3,2183
Hounslow,E09000018,11/10/2020,2,2160
Islington,E09000019,11/10/2020,3,1275
Kensington and Chelsea,E09000020,11/10/2020,1,1110
Kingston upon Thames,E09000021,11/10/2020,1,1260
Lambeth,E09000022,11/10/2020,3,2437
Lewisham,E09000023,11/10/2020,0,1993
Merton,E09000024,11/10/2020,0,1408
Newham,E09000025,11/10/2020,4,2594
Redbridge,E09000026,11/10/2020,1,2574
Richmond upon Thames,E09000027,11/10/2020,5,1277
Southwark,E09000028,11/10/2020,6,2403
Sutton,E09000029,11/10/2020,1,1421
Tower Hamlets,E09000030,11/10/2020,5,2035
Waltham Forest,E09000031,11/10/2020,3,1936
Wandsworth,E09000032,11/10/2020,2,2295
Westminster,E09000033,11/10/2020,2,1557
Barking and Dagenham,E09000002,12/10/2020,1,1518
Barnet,E09000003,12/10/2020,1,3049
Bexley,E09000004,12/10/2020,0,1629
Brent,E09000005,12/10/2020,0,2842
Bromley,E09000006,12/10/2020,0,2251
Camden,E09000007,12/10/2020,0,1418
Croydon,E09000008,12/10/2020,1,2791
Ealing,E09000009,12/10/2020,1,2988
Enfield,E09000010,12/10/2020,0,2255
Greenwich,E09000011,12/10/2020,0,1634
Hackney and City of London,E09000012,12/10/2020,1,2175
Hammersmith and Fulham,E09000013,12/10/2020,0,1453
Haringey,E09000014,12/10/2020,0,1742
Harrow,E09000015,12/10/2020,0,2246
Havering,E09000016,12/10/2020,0,1870
Hillingdon,E09000017,12/10/2020,0,2183
Hounslow,E09000018,12/10/2020,1,2161
Islington,E09000019,12/10/2020,0,1275
Kensington and Chelsea,E09000020,12/10/2020,0,1110
Kingston upon Thames,E09000021,12/10/2020,0,1260
Lambeth,E09000022,12/10/2020,0,2437
Lewisham,E09000023,12/10/2020,0,1993
Merton,E09000024,12/10/2020,0,1408
Newham,E09000025,12/10/2020,1,2595
Redbridge,E09000026,12/10/2020,0,2574
Richmond upon Thames,E09000027,12/10/2020,0,1277
Southwark,E09000028,12/10/2020,0,2403
Sutton,E09000029,12/10/2020,0,1421
Tower Hamlets,E09000030,12/10/2020,0,2035
Waltham Forest,E09000031,12/10/2020,0,1936
Wandsworth,E09000032,12/10/2020,0,2295
